CollEn,particle,centrality,mass,beta,betaErr,temp,tempErr,n-v_prof,nErr,norm,normErr,dETdEta_data,dETdEta_d_err,dETdEtaLeft,dETdEtaLErr,dETdEtaRight,dETdEtaRErr,dETdEtaTotal,dETdEtaTErr,dETdy_d,dETdy_d_err,dETdyLeft,dETdyLErr,dETdyRight,dETdyRErr,dETdyTotal,dETdyTErr,dNdEta_d,dNdEta_d_err,dNdEtaLeft,dNdEtaLErr,dNdEtaRight,dNdEtaRErr,dNdEtaTotal,dNdEtaTErr,dNdy_d,dNdy_d_err,dNdyLeft,dNdyLErr,dNdyRight,dNdyRErr,dNdyTotal,dNdyTErr,Npart,NpartErr
19.6,pi-,6,0.13957,0.780809,0.0127614,0.0857733,0.00436217,6.90769,1.04364,2675.48,626.755,1.24594,0.0817988,0.568478,0.0423964,0.00234495,0.000227859,1.81677,0.124423,1.31865,0.0865773,0.812614,0.0635316,0.00234998,0.000228317,2.13362,0.150337,2.73738,0.179431,2.63472,0.203794,0.00109317,0.000227859,5.37319,0.383453,2.92926,0.192076,2.63472,0.203794,0.00109317,0.000102619,5.56507,0.395973,44,9
19.6,pi-,7,0.13957,0.77058,0.0138741,0.0839966,0.00430762,6.59035,0.965038,1630.43,387.709,0.678942,0.0445861,0.323996,0.0242279,0.000983178,9.16655E-05,1.00392,0.0689057,0.719085,0.0472254,0.463969,0.0364056,0.000985308,9.18527E-05,1.18404,0.0837229,1.50343,0.0985909,1.5037,0.11669,0.00046061,9.16655E-05,3.00759,0.215372,1.60965,0.105593,1.5037,0.11669,0.00046061,4.16213E-05,3.11381,0.222325,26,7
19.6,pi-,8,0.13957,0.752951,0.0150188,0.0835454,0.00456849,6.40666,1.12434,885.239,222.375,0.352939,0.023209,0.173164,0.0131541,0.000567542,5.97955E-05,0.52667,0.0364229,0.374069,0.0245996,0.24812,0.0198075,0.00056891,5.9931E-05,0.622758,0.044467,0.787823,0.0517261,0.804038,0.0634515,0.000280403,5.97955E-05,1.59214,0.115237,0.84384,0.0554217,0.804038,0.0634515,0.000280403,2.85843E-05,1.64816,0.118902,14,5
19.6,pi+,0,0.13957,0.782079,0.0154944,0.0889064,0.00550867,5.55437,0.935252,19955.8,5396.42,11.9325,0.78383,4.68825,0.366633,0.0328562,0.003277,16.6536,1.15374,12.592,0.827131,6.67288,0.548303,0.0329262,0.0032835,19.2978,1.37872,25.4211,1.66531,21.6546,1.75986,0.0152505,0.003277,47.091,3.42845,27.1382,1.77838,21.6546,1.75986,0.0152505,0.0014646,48.8081,3.5397,338,2
19.6,pi+,1,0.13957,0.785963,0.0141829,0.0893079,0.00528255,5.98221,1.00729,15935.8,4148.48,9.60372,0.630948,3.80826,0.295517,0.0273935,0.00280335,13.4394,0.929269,10.1376,0.66601,5.42021,0.44146,0.0274516,0.00280888,15.5853,1.11028,20.5214,1.34453,17.5899,1.41736,0.0126944,0.00280335,38.124,2.7647,21.9143,1.43626,17.5899,1.41736,0.0126944,0.00124953,39.5169,2.85487,289,6
19.6,pi+,2,0.13957,0.784999,0.0133558,0.0897298,0.005,6.08707,0.972265,11929.1,2927.23,7.32007,0.480833,2.89523,0.214294,0.0208696,0.0020253,10.2362,0.697152,7.72672,0.507535,4.1195,0.319761,0.0209139,0.0020293,11.8671,0.829326,15.6403,1.0246,13.3697,1.02692,0.00966898,0.0020253,29.0197,2.05355,16.7005,1.09441,13.3697,1.02692,0.00966898,0.000902735,30.0799,2.12224,225,9
19.6,pi+,3,0.13957,0.788136,0.012777,0.0895489,0.00486604,6.55226,1.08192,8218.46,1989.44,4.91221,0.32266,1.98873,0.149366,0.0138136,0.0014202,6.91475,0.473447,5.18788,0.340766,2.83109,0.222821,0.0138429,0.001423,8.03282,0.56501,10.5533,0.691443,9.1874,0.715652,0.00639552,0.0014202,19.7471,1.40851,11.2741,0.738914,9.1874,0.715652,0.00639552,0.000632111,20.4679,1.4552,158,10
19.6,pi+,4,0.13957,0.787965,0.0125874,0.0883234,0.00467857,6.73279,1.07379,5890.53,1406.9,3.25201,0.213563,1.36819,0.10263,0.00828543,0.000837159,4.62848,0.31703,3.43682,0.225703,1.95028,0.153306,0.00830304,0.000838816,5.3954,0.379848,7.03623,0.461052,6.32721,0.492205,0.00384218,0.000837159,13.3673,0.954094,7.52096,0.492982,6.32721,0.492205,0.00384218,0.000373684,13.852,0.985561,108,11
19.6,pi+,5,0.13957,0.784718,0.0123891,0.0877942,0.00448546,6.93723,1.08977,3823.94,888.531,2.02143,0.132735,0.8735,0.064676,0.0046253,0.00046236,2.89956,0.197874,2.1375,0.140361,1.24601,0.0966389,0.00463517,0.000463279,3.38814,0.237463,4.39998,0.28835,4.04179,0.310241,0.0021484,0.00046236,8.44391,0.599053,4.7051,0.308453,4.04179,0.310241,0.0021484,0.000206946,8.74903,0.6189,71,10
19.6,pi+,6,0.13957,0.781143,0.0122021,0.0869795,0.00430966,7.19407,1.12019,2444,556.756,1.21328,0.0796716,0.543503,0.0399936,0.00241951,0.000241365,1.75921,0.119907,1.28388,0.084311,0.77609,0.0598072,0.00242469,0.000241848,2.06239,0.14436,2.6613,0.174456,2.51692,0.191955,0.00112615,0.000241365,5.17934,0.366653,2.84744,0.186723,2.51692,0.191955,0.00112615,0.00010839,5.36548,0.378786,44,9
19.6,pi+,7,0.13957,0.770748,0.0121191,0.0872514,0.00417431,7.50543,1.22587,1340.59,296.283,0.66176,0.0434604,0.302041,0.0218661,0.00110188,0.000113867,0.964903,0.0654404,0.700697,0.0460202,0.43131,0.032675,0.00110425,0.000114097,1.13311,0.0788093,1.46154,0.0958385,1.39878,0.104892,0.000514175,0.000113867,2.86084,0.200845,1.56442,0.102621,1.39878,0.104892,0.000514175,5.13207E-05,2.96372,0.207564,26,7
19.6,pi+,8,0.13957,0.754655,0.0148829,0.0838709,0.00445718,6.43042,1.04974,842.591,206.456,0.343641,0.0226147,0.166871,0.0125781,0.000385813,4.02903E-05,0.510898,0.0352331,0.364144,0.0239641,0.239016,0.0189182,0.000386655,4.03736E-05,0.603547,0.0429226,0.76545,0.0502659,0.774602,0.0606216,0.000181491,4.02903E-05,1.54023,0.110928,0.81977,0.0538498,0.774602,0.0606216,0.000181491,1.8409E-05,1.59455,0.11449,14,5
19.6,ka-,0,0.49368,0.755369,0.0138942,0.0845287,0.00578019,5.37512,0.608033,41679.3,22206.8,1.95634,0.118641,0.305188,0.0170118,0.0107748,0.00109235,2.2723,0.136745,2.78722,0.168431,1.01201,0.0591255,0.0110607,0.00111926,3.81029,0.228675,2.58844,0.155406,0.578794,0.032388,0.00490372,0.00109235,3.17213,0.188887,3.85168,0.231148,0.578794,0.032388,0.00490372,0.000478441,4.43538,0.264014,338,2
19.6,ka-,1,0.49368,0.754067,0.0148177,0.0816459,0.00560639,5.12115,0.515572,45342,24906.8,1.60834,0.0975351,0.258805,0.0146859,0.00766308,0.000735662,1.87481,0.112957,2.29699,0.138821,0.859464,0.0511982,0.0078679,0.00075402,3.16432,0.190774,2.13496,0.128217,0.490886,0.0279665,0.00350055,0.000735662,2.62934,0.156919,3.18348,0.191116,0.490886,0.0279665,0.00350055,0.000324402,3.67787,0.219406,289,6
19.6,ka-,2,0.49368,0.749102,0.0158743,0.0796487,0.00552107,4.89181,0.457576,41187.1,23261.8,1.18919,0.0718966,0.195807,0.0112089,0.00480509,0.000438206,1.3898,0.0835437,1.70232,0.102618,0.650876,0.0391633,0.0049344,0.000449266,2.35813,0.14223,1.58405,0.0949253,0.371423,0.0213491,0.0022029,0.000438206,1.95768,0.116713,2.36626,0.141793,0.371423,0.0213491,0.0022029,0.000194384,2.73989,0.163337,225,9
19.6,ka-,3,0.49368,0.757241,0.0123806,0.080951,0.00486976,5.94397,0.593528,25615.4,12491.1,0.81168,0.0491178,0.140883,0.00777929,0.00353486,0.000336134,0.956098,0.0572332,1.17002,0.0705969,0.468716,0.0271139,0.00362935,0.000344534,1.64237,0.0980554,1.08966,0.0653642,0.267258,0.0148139,0.00161485,0.000336134,1.35853,0.0805142,1.63853,0.0982895,0.267258,0.0148139,0.00161485,0.00014833,1.9074,0.113252,158,10
19.6,ka-,4,0.49368,0.762116,0.0110583,0.0787629,0.00436026,6.52909,0.619401,21245.2,9789.18,0.519398,0.0314651,0.0971378,0.00535424,0.0020253,0.000192463,0.618561,0.0370118,0.75487,0.045602,0.323954,0.0186982,0.00207959,0.000197302,1.0809,0.0644975,0.703897,0.0422851,0.184309,0.0101975,0.000926511,0.000192463,0.889132,0.0526751,1.06646,0.0640692,0.184309,0.0101975,0.000926511,8.51932E-05,1.2517,0.0743519,108,11
19.6,ka-,5,0.49368,0.749619,0.0106935,0.0786386,0.00399832,7.16268,0.708977,13723.6,5833.57,0.318099,0.0192719,0.0631115,0.00333887,0.000938429,8.88927E-05,0.382149,0.0226996,0.466165,0.0281718,0.210668,0.0116516,0.000963742,9.11513E-05,0.677797,0.0399146,0.436204,0.0262244,0.119757,0.00635871,0.00043074,8.88927E-05,0.556391,0.032672,0.66508,0.0399931,0.119757,0.00635871,0.00043074,3.95683E-05,0.785267,0.0463914,71,10
19.6,ka-,6,0.49368,0.742499,0.0114807,0.0751113,0.00391318,7.04442,0.668163,11715.4,5290.61,0.179281,0.0109295,0.0382905,0.00210322,0.000378363,3.80343E-05,0.21795,0.0130707,0.264855,0.0160978,0.128177,0.0073766,0.000388683,3.90202E-05,0.393421,0.0235134,0.248236,0.0150091,0.0726743,0.00400709,0.000174683,3.80343E-05,0.321085,0.0190542,0.38111,0.0230385,0.0726743,0.00400709,0.000174683,1.71073E-05,0.453959,0.0270627,44,9
19.6,ka-,7,0.49368,0.727324,0.0129391,0.0723619,0.0044444,6.7673,0.79279,8335.91,4540.64,0.0896483,0.00551356,0.0204176,0.00119163,0.000307097,3.47486E-05,0.110373,0.00673994,0.13346,0.00817906,0.0684996,0.00420766,0.000317427,3.58496E-05,0.202277,0.0124226,0.125472,0.0076538,0.0387591,0.00227154,0.000156656,3.47486E-05,0.164388,0.00996009,0.19373,0.0118066,0.0387591,0.00227154,0.000156656,1.71944E-05,0.232646,0.0140953,26,7
19.6,ka-,8,0.49368,0.719861,0.0177993,0.0659216,0.00591966,5.88144,0.768804,9259.08,7893.92,0.0416456,0.00265216,0.0103711,0.000770331,0.000146165,2.17602E-05,0.0521629,0.00344425,0.0625288,0.00395378,0.0349702,0.00276811,0.00015174,2.25454E-05,0.0976507,0.00674443,0.0588462,0.00370078,0.0196955,0.00147052,7.91626E-05,2.17602E-05,0.0786208,0.00519306,0.091535,0.00573472,0.0196955,0.00147052,7.91626E-05,1.14601E-05,0.11131,0.0072167,14,5
19.6,ka+,0,0.49368,0.760366,0.0139454,0.0854615,0.00595814,5.17359,0.583529,59377.2,31927.3,3.10538,0.18843,0.464458,0.0257194,0.0198648,0.00200671,3.5897,0.216157,4.40029,0.26598,1.53867,0.0892963,0.0203895,0.00205576,5.95935,0.357332,4.07824,0.244838,0.880783,0.0489617,0.0090183,0.00200671,4.96805,0.295806,6.04056,0.362409,0.880783,0.0489617,0.0090183,0.000875279,6.93037,0.412246,338,2
19.6,ka+,1,0.49368,0.767053,0.0125875,0.0854313,0.00562305,5.49092,0.609183,49409.5,25149.8,2.55423,0.15517,0.388407,0.0212325,0.0173266,0.00174495,2.95996,0.178147,3.6246,0.219314,1.28737,0.0736905,0.0177827,0.00178739,4.92975,0.294791,3.35898,0.201835,0.736592,0.0404189,0.00785168,0.00174495,4.10343,0.243999,4.98303,0.299195,0.736592,0.0404189,0.00785168,0.000759173,5.72747,0.340373,289,6
19.6,ka+,2,0.49368,0.766789,0.0126205,0.0838114,0.00542883,5.49536,0.576103,42465.6,21605.2,1.87097,0.113439,0.292924,0.016113,0.0116425,0.00113577,2.17554,0.130688,2.66257,0.160837,0.971915,0.0560115,0.0119502,0.00116358,3.64643,0.218012,2.46951,0.148178,0.555562,0.030677,0.00528658,0.00113577,3.03036,0.179991,3.67276,0.220262,0.555562,0.030677,0.00528658,0.000495916,4.2336,0.251435,225,9
19.6,ka+,3,0.49368,0.768202,0.01188,0.081994,0.00503611,5.82808,0.583366,35104.6,17284.4,1.26567,0.0766735,0.209787,0.0116076,0.00703781,0.000678857,1.48249,0.08896,1.81292,0.109455,0.697278,0.0404171,0.00722443,0.000695596,2.51743,0.150568,1.68388,0.10102,0.397939,0.0221023,0.00320154,0.000678857,2.08502,0.123801,2.5193,0.151097,0.397939,0.0221023,0.00320154,0.000297468,2.92044,0.173496,158,10
19.6,ka+,4,0.49368,0.763302,0.0134606,0.0735944,0.00455376,5.35542,0.414001,55587.4,30037.1,0.785425,0.0474968,0.147662,0.00875941,0.0025944,0.00022228,0.935681,0.0564784,1.13795,0.0686414,0.493564,0.0308203,0.00266472,0.000227974,1.63418,0.0996897,1.06008,0.0636025,0.280222,0.0166929,0.00119393,0.00022228,1.3415,0.0805177,1.60197,0.096133,0.280222,0.0166929,0.00119393,9.93693E-05,1.88338,0.112925,108,11
19.6,ka+,5,0.49368,0.754971,0.0132127,0.0738075,0.00438866,5.71909,0.462104,33725.7,17513.4,0.473984,0.0286733,0.0929917,0.00543541,0.00131302,0.000114295,0.568289,0.034223,0.691196,0.0417177,0.311009,0.0191157,0.00134873,0.000117239,1.00355,0.0609507,0.645284,0.0387503,0.176482,0.010358,0.000605338,0.000114295,0.822372,0.0492225,0.980325,0.0588887,0.176482,0.010358,0.000605338,5.12432E-05,1.15741,0.0692979,71,10
19.6,ka+,6,0.49368,0.764912,0.0101496,0.0760896,0.00391556,7.1905,0.650384,15116.6,6685.27,0.265397,0.0161734,0.0542279,0.00299713,0.000865344,8.38852E-05,0.32049,0.0192544,0.389444,0.0236566,0.181384,0.0104977,0.00088865,8.60152E-05,0.571717,0.0342403,0.363744,0.0219766,0.102917,0.00570959,0.000396877,8.38852E-05,0.467058,0.0277701,0.55584,0.0335699,0.102917,0.00570959,0.000396877,3.73258E-05,0.659153,0.0393168,44,9
19.6,ka+,7,0.49368,0.770309,0.00955901,0.0761292,0.00417803,8.48925,1.0442,7699.46,3631.9,0.130369,0.00805832,0.0282855,0.00162201,0.000904272,0.000110003,0.159559,0.00979034,0.193141,0.0118888,0.0947239,0.0056934,0.000933767,0.000113314,0.288799,0.0176955,0.180771,0.0110817,0.0536871,0.00309051,0.000453955,0.000110003,0.234912,0.0142822,0.278485,0.0170401,0.0536871,0.00309051,0.000453955,5.30005E-05,0.332626,0.0201836,26,7
19.6,ka+,8,0.49368,0.770996,0.0115926,0.0759202,0.00431488,9.41101,1.483,3873.5,1893.88,0.0621679,0.00389442,0.0141042,0.000812995,0.000586847,8.92928E-05,0.0768589,0.00479671,0.0926499,0.00577069,0.0472739,0.00285737,0.0006081,9.22459E-05,0.140532,0.00872031,0.0869111,0.00538292,0.0267722,0.0015492,0.000309406,8.92928E-05,0.113993,0.00702141,0.134485,0.00830865,0.0267722,0.0015492,0.000309406,4.49455E-05,0.161567,0.00990279,14,5
19.6,pba,0,0.93827,0.664705,0.0290007,0.0887464,0.0102341,2.50723,0.268975,289974,418277,0.785487,0.0649346,0.149793,0,0.0141482,0,0.949427,0.0649346,1.27583,0.104772,0.584522,0,0.0154659,0,1.87582,0.104772,0.35491,0.0291501,0.0779192,0,0.00431452,0,0.437143,0.0291501,0.587435,0.0480209,0.0779192,0,0.00431452,0,0.669669,0.0480209,338,2
19.6,pba,1,0.93827,0.650917,0.0259204,0.0851372,0.00750454,2.43289,0.294156,405212,460720,0.635862,0.0524158,0.128196,0,0.00855732,0,0.772616,0.0524158,1.04155,0.0853647,0.501021,0,0.00936429,0,1.55194,0.0853647,0.288623,0.0236539,0.0666883,0,0.00262122,0,0.357932,0.0236539,0.481425,0.0392996,0.0666883,0,0.00262122,0,0.550734,0.0392996,289,6
19.6,pba,2,0.93827,0.654702,0.0487641,0.0880054,0.0183019,2.94182,0.416955,222609,574397,0.504857,0.0415055,0.110315,0.0106266,0.00719138,0.00116024,0.622362,0.0532923,0.833104,0.0681296,0.432528,0.0454993,0.00786512,0.00125954,1.2735,0.114888,0.229774,0.0187856,0.0573916,0.0055431,0.00219767,0.00116024,0.289363,0.0254889,0.38611,0.0314573,0.0573916,0.0055431,0.00219767,0.000343604,0.445699,0.037344,225,9
19.6,pba,3,0.93827,0.659985,0.0930027,0.086665,0.0414319,3.51417,0.83678,204992,1235990,0.36161,0.0297136,0.0883411,0.018956,0.0046885,0.00159438,0.45464,0.0502639,0.603511,0.0493533,0.34806,0.082721,0.00512808,0.00172838,0.956699,0.133803,0.165351,0.0135162,0.0459665,0.0098937,0.00143318,0.00159438,0.212751,0.0250042,0.280915,0.0228936,0.0459665,0.0098937,0.00143318,0.000469297,0.328315,0.0332566,158,10
19.6,pba,4,0.93827,0.645979,0.0601109,0.085246,0.0260841,4.07829,0.899737,186840,733521,0.248053,0.0203339,0.0689935,0.010809,0.00233936,0.000575334,0.319386,0.0317183,0.421143,0.034402,0.273019,0.0470717,0.00256055,0.000624753,0.696723,0.0820984,0.114298,0.00932857,0.035904,0.00564114,0.000717244,0.000575334,0.15092,0.015545,0.19734,0.0160763,0.035904,0.00564114,0.000717244,0.000170659,0.233961,0.0218881,108,11
19.6,pba,5,0.93827,0.658069,0.0233719,0.0880558,0.0138606,5.85354,1.38751,87780,173366,0.162368,0.0133406,0.0507081,0.00514324,0.00156926,0.000310594,0.214645,0.0187945,0.279609,0.0228946,0.201362,0.0221199,0.00171623,0.000337122,0.482687,0.0453516,0.0752258,0.006154,0.0263911,0.00268319,0.000479507,0.000310594,0.102096,0.00914779,0.13167,0.0107528,0.0263911,0.00268319,0.000479507,9.1916E-05,0.158541,0.0135279,71,10
19.6,pba,6,0.93827,0.669898,0.00957892,0.0662556,0.000982392,5.56401,0.584026,3377870,810842,0.0996739,0.00820532,0.0419177,0,0.000427698,0,0.142019,0.00820532,0.174991,0.0143675,0.170335,0,0.000469324,0,0.345795,0.0143675,0.04657,0.00381942,0.0218306,0,0.000132473,0,0.068533,0.00381942,0.082985,0.0067986,0.0218306,0,0.000132473,0,0.104948,0.0067986,44,9
19.6,pba,7,0.93827,0.623893,0.0241031,0.0778586,0.0158367,7.41513,2.55734,175969,502390,0.0543002,0.0044974,0.0230962,0.00371236,0.000290759,0.000228107,0.0776871,0.00843787,0.0972951,0.00804064,0.0929657,0.0162168,0.00032157,0.000251318,0.190582,0.0245088,0.0255891,0.00211265,0.0120252,0.00193759,9.23531E-05,0.000228107,0.0377067,0.00427834,0.046465,0.00383302,0.0120252,0.00193759,9.23531E-05,7.1468E-05,0.0585826,0.00584207,26,7
19.6,pba,8,0.93827,0.644723,0.0460903,0.0781043,0.0123296,12.5642,7.5227,93339.3,206939,0.0269999,0.00229678,0.0133944,0.00148883,0.000305332,0.00022196,0.0406997,0.00400757,0.0494315,0.0041846,0.0541891,0.00655137,0.000344364,0.000250136,0.103965,0.0109861,0.0128378,0.00108775,0.00697497,0.000777215,0.000102312,0.00022196,0.0199151,0.00208692,0.023775,0.0020077,0.00697497,0.000777215,0.000102312,7.421E-05,0.0308523,0.00285912,14,5
19.6,pro,0,0.93827,0.641853,0.0485212,0.0965218,0.0197379,2.7909,0.485159,928466,2173420,0.98294,0.0840279,0.0310704,0.00481085,0.0493593,0.0642493,1.06337,0.153088,1.43697,0.121635,0.0995624,0.0158725,0.0538623,0.0698417,1.59039,0.207349,2.9879,0.248465,0.676714,0.112754,0.0350478,0.0642493,3.69966,0.425468,4.98347,0.415294,0.676714,0.112754,0.0350478,0.0440569,5.69523,0.572105,338,2
19.6,pro,1,0.93827,0.706684,0.0114797,0.0770428,0.000342525,3.29684,0.353601,13516900,1176100,0.775368,0.066427,0.0293075,0.00172438,0.0373051,0.00377112,0.841981,0.0719225,1.13664,0.0964017,0.0946206,0.00569853,0.0407472,0.00410122,1.272,0.106201,2.38246,0.198461,0.650771,0.0406002,0.0267146,0.00377112,3.05994,0.242832,3.999,0.333836,0.650771,0.0406002,0.0267146,0.00259721,4.67649,0.377033,289,6
19.6,pro,2,0.93827,0.69865,0.0319202,0.0838403,0.016125,3.71634,0.499436,3356910,8405320,0.578436,0.0495372,0.0224456,0.00228805,0.0307117,0.00567184,0.631593,0.0574971,0.851024,0.0721594,0.072386,0.00772976,0.0335135,0.00613665,0.956923,0.0860258,1.79987,0.149975,0.496953,0.0568897,0.0218072,0.00567184,2.31863,0.212536,3.03648,0.253637,0.496953,0.0568897,0.0218072,0.00372255,3.55524,0.31425,225,9
19.6,pro,3,0.93827,0.6846,0.0333216,0.0761693,0.0133038,3.66214,0.408647,8438840,20920200,0.361663,0.0306908,0.0163778,0.00176898,0.0122728,0.00167026,0.390314,0.03413,0.540244,0.0454712,0.0529785,0.00600156,0.0134205,0.00181392,0.606643,0.0532867,1.18104,0.0981398,0.365454,0.0444504,0.00887721,0.00167026,1.55537,0.14426,2.01797,0.168335,0.365454,0.0444504,0.00887721,0.00113609,2.39231,0.213922,158,10
19.6,pro,4,0.93827,0.675242,0.0306784,0.0776992,0.0127244,4.26006,0.516624,4173780,9558330,0.214561,0.0181386,0.010998,0.00154503,0.00650025,0.00653795,0.23206,0.0262216,0.324547,0.0272396,0.0356183,0.00520062,0.00710878,0.00712688,0.367274,0.0395671,0.729151,0.0605805,0.246142,0.0380697,0.00470559,0.00653795,0.979998,0.105188,1.2611,0.105285,0.246142,0.0380697,0.00470559,0.00459921,1.51195,0.147954,108,11
19.6,pro,5,0.93827,0.685263,0.0225077,0.0786805,0.0108241,5.17689,0.669325,2266140,4328670,0.12941,0.0109574,0.00727106,0.000714223,0.00425031,0.000648302,0.140931,0.0123199,0.197001,0.01656,0.0235829,0.00241935,0.00464555,0.000703613,0.22523,0.019683,0.449103,0.0373811,0.163337,0.0178782,0.00306142,0.000648302,0.615502,0.0559076,0.783045,0.0655098,0.163337,0.0178782,0.00306142,0.000438287,0.949444,0.0838263,71,10
19.6,pro,6,0.93827,0.668042,0.0177639,0.0776539,0.00693637,6.17266,0.754621,1612300,2033140,0.0666462,0.00560847,0.00450821,0.000356945,0.00156187,0.000186639,0.0727162,0.00615205,0.103667,0.00867756,0.0146535,0.00120447,0.00170863,0.000203036,0.120029,0.0100851,0.246876,0.0205535,0.101828,0.00885313,0.00113382,0.000186639,0.349838,0.0295932,0.438245,0.0367212,0.101828,0.00885313,0.00113382,0.000128934,0.541207,0.0457033,44,9
19.6,pro,7,0.93827,0.672348,0.0169666,0.0771188,0.00832549,7.25375,1.04333,956816,1471680,0.0333855,0.00281642,0.00248915,0.000231352,0.000747604,0.000111185,0.0366223,0.00315896,0.0524264,0.00439982,0.00810312,0.000783974,0.000817813,0.000120865,0.0613474,0.00530466,0.127287,0.0106308,0.0564404,0.00579689,0.000542473,0.000111185,0.18427,0.0165389,0.228045,0.0191737,0.0564404,0.00579689,0.000542473,7.62968E-05,0.285028,0.0250469,26,7
19.6,pro,8,0.93827,0.660718,0.00993771,0.0670461,0.00100479,7.24063,0.801173,3857120,934135,0.014461,0.00122688,0.00135781,0,0.000171432,0,0.0159903,0.00122688,0.0231646,0.00195517,0.00444967,0,0.00018798,0,0.0278023,0.00195517,0.0583604,0.00490433,0.0313134,0,0.000126983,0,0.0898008,0.00490433,0.106055,0.00897197,0.0313134,0,0.000126983,0,0.137495,0.00897197,14,5
27,pi-,0,0.13957,0.797722,0.0139064,0.0877429,0.005229,5.97144,0.936629,24162.5,6388.99,13.5004,0.887307,5.45606,0.429485,0.0422051,0.004219,18.9987,1.32101,14.2509,0.936598,7.77589,0.642984,0.0422944,0.00422731,22.0691,1.58381,28.8297,1.8891,25.2271,2.06318,0.0195262,0.004219,54.0763,3.9565,30.7892,2.01815,25.2271,2.06318,0.0195262,0.00187737,56.0358,4.08321,343,2
27,pi-,1,0.13957,0.799454,0.0131452,0.0881691,0.00505568,6.24004,0.97454,19590.2,5004.5,11.1093,0.730208,4.4995,0.348984,0.0355964,0.00358184,15.6444,1.08277,11.7284,0.770863,6.41136,0.521903,0.0356716,0.00358887,18.1754,1.29635,23.7528,1.55652,20.8013,1.67515,0.0164508,0.00358184,44.5706,3.23524,25.37,1.66302,20.8013,1.67515,0.0164508,0.00159102,46.1878,3.33976,299,6
27,pi-,2,0.13957,0.795007,0.0129182,0.0901768,0.00506289,6.27131,1.02814,13120.1,3244.72,8.29889,0.545499,3.23207,0.243715,0.0278785,0.00285475,11.5588,0.792069,8.75648,0.575547,4.59699,0.363393,0.0279372,0.00286033,13.3814,0.9418,17.6493,1.15639,14.9207,1.1673,0.0128693,0.00285475,32.5828,2.32654,18.8407,1.23484,14.9207,1.1673,0.0128693,0.00126493,33.7743,2.40341,234,9
27,pi-,3,0.13957,0.797113,0.0119159,0.089504,0.00477839,6.45552,0.975767,9295.57,2199.83,5.62609,0.369779,2.24077,0.162186,0.018396,0.00178033,7.88526,0.533745,5.9386,0.390302,3.18946,0.242061,0.0184348,0.00178381,9.14649,0.634147,12.013,0.78714,10.3506,0.77735,0.00849365,0.00178033,22.3721,1.56627,12.8284,0.840832,10.3506,0.77735,0.00849365,0.000789584,23.1874,1.61897,166,11
27,pi-,4,0.13957,0.796774,0.0113932,0.0904521,0.00453522,6.94002,1.11455,5869.58,1308.79,3.67764,0.241688,1.46648,0.103182,0.0120265,0.0012346,5.15614,0.346105,3.88277,0.25516,2.08622,0.153641,0.0120518,0.00123701,5.98104,0.410037,7.87281,0.515855,6.77121,0.493697,0.00554685,0.0012346,14.6496,1.01079,8.40841,0.551127,6.77121,0.493697,0.00554685,0.000546267,15.1852,1.04537,114,11
27,pi-,5,0.13957,0.794487,0.0116626,0.0898026,0.0045438,7.08258,1.12912,3809.81,867.365,2.28115,0.149874,0.932456,0.0681186,0.00681972,0.000696657,3.22042,0.21869,2.40962,0.158313,1.32749,0.101488,0.00683411,0.00069802,3.74394,0.260499,4.91016,0.321751,4.30795,0.326065,0.00315031,0.000696657,9.22126,0.648513,5.24642,0.343899,4.30795,0.326065,0.00315031,0.000309029,9.55752,0.670273,75,10
27,pi-,6,0.13957,0.794419,0.0112404,0.0889643,0.00433454,7.53308,1.17999,2406.83,535.551,1.35115,0.0887522,0.574028,0.0419061,0.00366692,0.000374996,1.92885,0.131033,1.42849,0.0938332,0.818104,0.0624765,0.00367468,0.000375732,2.25026,0.156685,2.93418,0.192302,2.65431,0.200691,0.00169578,0.000374996,5.59019,0.393368,3.13748,0.205696,2.65431,0.200691,0.00169578,0.000166652,5.79348,0.406553,47,9
27,pi-,7,0.13957,0.786871,0.0111553,0.0890456,0.004162,7.8289,1.24922,1336.53,286.941,0.740128,0.0486079,0.320548,0.0229232,0.00173892,0.000178678,1.06242,0.0717097,0.782896,0.0514183,0.456919,0.0341553,0.00174262,0.000179031,1.24156,0.0857526,1.61692,0.105984,1.48242,0.109731,0.000805969,0.000178678,3.10015,0.215893,1.72952,0.113403,1.48242,0.109731,0.000805969,7.96675E-05,3.21276,0.223214,27,8
27,pi-,8,0.13957,0.773623,0.0125988,0.0866281,0.00425667,7.13037,1.11467,750.51,169.931,0.362422,0.0238098,0.164922,0.0120599,0.000628599,6.24366E-05,0.527973,0.0359321,0.383651,0.0252055,0.235595,0.0180419,0.00062995,6.25625E-05,0.619876,0.04331,0.7982,0.0523468,0.763984,0.0578998,0.000293316,6.24366E-05,1.56248,0.110309,0.854255,0.0560422,0.763984,0.0578998,0.000293316,2.81537E-05,1.61853,0.11397,14,6
